date,mean_u10,mean_v10,mean_d2m,mean_t2m,mean_sp,mean_tp,mean_ssr,mean_str,mean_tcc,mean_mn2t,mean_mx2t
2011-10-31,1.2156724309728992,0.569210834801197,281.1539572438886,285.1889126685358,99157.27646169355,0.004852359340360926,359236.95892137097,-236656.82925907258,0.6151107655417535,278.9913024902344,291.68157958984375
2011-11-30,2.002440209935109,2.239795359224081,276.82367451985675,281.2943603515625,99311.559375,0.005901982693840108,261549.0251953125,-214262.9620279948,0.6708297272523244,275.4567565917969,286.0116271972656
2011-12-31,3.1030293650204137,1.5529714294018284,272.145753922001,275.9894763577369,99608.83870967742,0.005327145776845555,183620.24722782258,-184221.14330267138,0.7642643294267116,271.26422119140625,282.4441223144531
2012-01-31,3.4846512531080553,1.9756691729830158,269.2119652532762,272.95147311302924,99077.73311491935,0.004355464430190003,222527.41393649194,-182766.30172631048,0.7570066798117853,265.0477294921875,278.72802734375
2012-02-29,2.7713223449115096,0.6751381277010359,269.84350796403555,273.3872186068831,99428.1484375,0.002559158441195822,342201.5511853448,-209818.59529903016,0.6488066449247557,265.89111328125,279.2162170410156
2012-03-31,1.115665432050704,1.1975850405231598,275.30527619392643,279.57622897240424,99394.71219758065,0.0021907638923664005,594633.7404233871,-185222.78842458417,0.6424965086963869,268.9968566894531,285.40557861328125
2012-04-30,1.3702428727100293,-1.2021833774944146,275.41261901855466,281.4014902750651,99197.16302083334,0.0025664036383612667,710194.9020833333,-249061.578515625,0.5448968351818622,277.4788513183594,289.79931640625
2012-05-31,0.09100137987444475,-0.11461331803471811,285.2281641806326,291.06905143491684,99226.74773185483,0.00282029766645998,904100.9254032258,-282140.60811491933,0.4894251705057198,284.5486755371094,298.9083251953125
2012-06-30,1.529054169356823,0.5499452439447244,288.0780853271484,294.7674235026042,99076.19375,0.002432952060768204,985399.63125,-287826.965625,0.45752250999212263,287.6049499511719,300.6997985839844
2012-07-31,0.7349357481204695,0.013125484508852791,291.81123893491684,298.4536871141003,99127.80720766129,0.0033139618483663635,904083.3830645161,-265103.890625,0.41914995567452523,294.68133544921875,303.4908752441406
2012-08-31,1.068271265395226,0.7673197976283489,289.55955948368194,295.7413605720766,99176.72631048386,0.004493602251272467,737113.3165322581,-276028.4657258064,0.3689273718684431,292.3335876464844,301.2514343261719
2012-09-30,1.4163533742229144,0.6056840658187866,285.7798299153646,291.19053344726564,99282.64661458334,0.003883706597566052,559036.6770833334,-265294.44114583335,0.5225328430533409,284.24505615234375,297.8961181640625
2012-10-31,1.8013733500434506,0.7567644657627228,280.65043295583416,284.8343249905494,99033.44657258065,0.006882000615745816,310805.00050403224,-193620.31275201612,0.6639751296850943,279.159423828125,290.7342224121094
2012-11-30,1.7419476027290026,0.12369996743897597,273.18695373535155,277.9273376464844,99778.4546875,0.001956850279080804,279303.6421875,-226459.84272460936,0.6524784127871196,273.8030090332031,285.9115905761719
2012-12-31,1.2388901136845591,0.4539578192296528,272.9158856791835,276.12391711819555,99164.00806451614,0.003574730536910868,190538.78956653227,-183677.9099672379,0.8139156244935528,270.8511962890625,284.67596435546875
2013-01-31,4.103832696234027,1.909959434621757,268.12420260521674,271.9938256048387,99511.07938508065,0.00445430025416167,204808.26650705645,-182724.56057837702,0.816913555706701,261.7379455566406,281.4327392578125
2013-02-28,2.24952522026641,0.9463998079299927,266.2180971418108,269.5444826398577,99170.02176339286,0.0027016433555214904,242758.982421875,-180873.79813058037,0.7319238569055285,263.3923034667969,276.7456970214844
2013-03-31,1.7854876633613341,-0.4334440812348358,268.81238678962956,272.32643373550906,99229.21572580645,0.002290807847387409,474726.34274193546,-215077.06557144658,0.691756856657805,266.9656677246094,279.6333923339844
2013-04-30,0.5265952666600545,0.9981712410847347,274.41472676595055,279.0317698160807,99400.23958333333,0.004745694503615695,685739.9713541666,-175162.33317871095,0.633977510035038,271.92083740234375,286.26080322265625
2013-05-31,0.0913494820556333,0.8735664384740014,282.82323135868194,288.3157811318674,99348.40650201614,0.0041909684915704066,870429.3346774194,-239541.33946572582,0.5863025034627607,278.7628173828125,296.5881652832031
2013-06-30,0.7261335025231044,-0.10700912202397982,288.63010965983074,293.3044708251953,99022.61692708333,0.010624178382385378,774525.7760416666,-210376.04453125,0.6338919050681094,287.5307312011719,298.5126037597656
2013-07-31,0.8782593406466467,0.6592588006488739,291.5980017877394,296.26621566280244,99381.35735887097,0.004346942612073274,818620.5141129033,-239707.61617943548,0.5987779358702321,290.51959228515625,301.37078857421875
2013-08-31,1.3941193968057632,0.37408016832365143,289.55513738816785,294.930656186996,99378.61592741935,0.0039178535239029425,741540.2681451613,-253268.12197580645,0.4708568126924576,289.36639404296875,298.5137634277344
2013-09-30,0.5493918780237437,0.1855849796285232,286.4998026529948,291.2248077392578,99350.32447916667,0.0029486578535151777,527969.3223958333,-246091.01171875,0.5196903054292004,285.3208312988281,298.2729797363281
2013-10-31,2.169376080795642,1.5658418468890651,281.9556422079763,286.2891363328503,99322.3601310484,0.0048164854153658065,369350.3122479839,-247140.72857862903,0.5301936956783456,278.6051330566406,294.21746826171875
2013-11-30,3.463116471966108,1.5445977787176768,272.33277893066406,277.478759765625,99686.6640625,0.0029045408086710916,242822.50026041668,-215958.7341796875,0.7243254135052363,268.865966796875,285.43310546875
2013-12-31,3.476834846119727,1.3850429884849056,268.52723447738157,272.12986706149195,99414.94153225806,0.006070470496911212,151843.77280745967,-164902.0275642641,0.8700745903676556,265.7193908691406,281.96417236328125
2014-01-31,3.7605541992572045,2.5890905664813135,262.36946647397934,266.012200632403,99121.38583669355,0.003665771025857587,146736.5226814516,-174342.6439642137,0.7669215084564301,252.4004364013672,277.1502990722656
2014-02-28,2.688686758811985,0.7256179580997143,262.8967159816197,266.31944274902344,99399.05580357143,0.0018408765760929739,220223.25,-204702.3169642857,0.713834569390331,257.7146301269531,276.78460693359375
2014-03-31,1.147556280056315,-0.2764370571221075,265.6781483311807,269.6536865234375,99410.35181451614,0.00307650663163938,389565.7686491936,-189523.3726058468,0.6530987384518788,258.7429504394531,278.09637451171875
2014-04-30,-0.04893799796700478,0.6758895860364039,274.0219380696615,278.56129252115886,99168.88333333333,0.004384686863572076,702991.2104166667,-181364.99443359376,0.6375566050410271,271.86529541015625,285.6707763671875
2014-05-31,1.2686290620796141,1.0049713419810418,281.9009409258443,285.662107406124,99269.33039314517,0.0048156654679013915,825495.1567540322,-184828.94395791332,0.6127482920644745,279.5054626464844,291.053955078125
2014-06-30,-0.033927551408608723,0.7727024035217861,288.3691925048828,292.5376434326172,99186.23359375,0.004652227800078657,891192.3875,-213806.71770833334,0.6074914788206418,287.5221252441406,296.93115234375
2014-07-31,2.010342335028033,0.8311469506832861,288.752927718624,293.8380520728327,99157.33543346774,0.005455406997243024,835482.6149193548,-239954.8188004032,0.45809408265256113,289.2831115722656,297.6160888671875
2014-08-31,0.16539543494582176,0.4688022894364211,289.67173324092744,293.93897370369206,99295.59097782258,0.0030085282911768967,732369.9324596775,-221228.078125,0.5080160743767216,289.6478271484375,296.71630859375
2014-09-30,0.7772480502724648,0.8128102825333675,286.57777608235676,291.05173645019534,99555.10026041667,0.00379456862597775,543218.1072916667,-249634.44622395834,0.5031202766926678,285.4834289550781,298.17291259765625
2014-10-31,2.3779702345059524,1.0684408785835389,281.0439167637979,285.4056977302797,98945.64868951614,0.00325763387816294,340878.66179435485,-228267.23009072582,0.6527903613544279,280.5025329589844,291.97039794921875
2014-11-30,4.36502595047156,1.9576224426428477,272.01772257486977,276.84852193196616,99249.70572916667,0.004120383715644033,217307.86940104168,-203433.6012858073,0.766426858305931,267.78558349609375,284.97784423828125
2014-12-31,2.1992675620581834,0.0724415291220911,271.1728682979461,274.9097624747984,99684.26386088709,0.003826408789364436,179860.04586693548,-163729.75245715727,0.8550685096171594,267.54119873046875,279.97021484375
2015-01-31,3.268478207049831,0.6943152013324922,264.04696458385837,267.67996609595514,99591.20161290323,0.002916012250978481,148701.1541078629,-172331.5611139113,0.7642480964141507,260.0836181640625,277.9286804199219
2015-02-28,2.2184241070811237,-0.4649160621421678,259.2049811226981,262.7471079145159,99585.85714285714,0.0018210861955072098,191417.10574776787,-187219.7320033482,0.7353771541799817,253.4984436035156,274.03662109375
2015-03-31,1.949263574134919,0.39174203863067014,267.8716253465222,271.4490474577873,99693.43422379032,0.002311493893687088,406261.3251008064,-186925.2644436744,0.6503985411217136,260.0154113769531,277.1045837402344
2015-04-30,0.8787633756796519,0.4509153050680955,274.6839914957682,278.69903666178385,99152.67395833334,0.0035201197884186172,729967.8484375,-179913.77944335938,0.6425623265405496,272.8883972167969,283.8902587890625
2015-05-31,1.079202516905723,1.2224531426064429,282.96545705487654,286.9663597845262,99594.31577620968,0.003114378126511256,839124.1754032258,-169691.1508316532,0.6304246975529578,280.79986572265625,292.28350830078125
